fecha,temp.ellabradoETAPA,precip.ellabradoETAPA,hum.ellabradoETAPA,rad.ellabradoETAPA,pres.ellabradoETAPA,vviento.ellabradoETAPA,dviento.ellabradoETAPA
6/16/2015 13:59,11.34,0,78.88,318.8565,678.6683,2.182,83.7
6/16/2015 14:59,11.25,0,78.96,260.4999,678.0204,1.987,71.59
6/16/2015 15:59,11.29,0,79.23,246.9729,677.4971,2.002,63.04
6/16/2015 16:59,11.23,0,77.5,206.2977,677.2166,2.026,61.06
6/16/2015 17:59,9.44,0,88.4,14.34156,677.4254,1.663,71.02
6/16/2015 18:59,8.24,0,94.7,1.523511,677.7804,0.383,116.3
6/16/2015 19:59,7.184,0,98.5,0,678.3589,0.337,135.8
6/16/2015 20:59,6.665,0,97.8,0,678.8411,0.866,267.1
6/16/2015 21:59,6.647,0,96.4,0,679.0468,1.221,210.1
6/16/2015 22:59,7.144,0,96,0,679.4107,0.113,171.7
6/16/2015 23:59,7.382,0,96.8,0,679.2908,0.216,144.3
6/17/2015 0:59,7.063,0,99.7,0,679.0899,0.888,83.2
6/17/2015 1:59,7.115,1.7,100,0,678.7197,1.795,85.6
6/17/2015 2:59,7.059,1.7,100,0,678.0298,1.453,105.1
6/17/2015 3:59,6.962,0.9,100,0,677.8735,1.904,76.37
6/17/2015 4:59,6.859,0.6,100,0,677.8815,1.496,84.5
6/17/2015 5:59,6.798,0.2,100,0,678.1287,1.294,86.2
6/17/2015 6:59,6.875,0.6,100,10.78417,678.24,1.758,88.4
6/17/2015 7:59,7.249,0.8,100,84.19578,678.6928,2.315,68.79
6/17/2015 8:59,7.498,0.7,100,152.2164,679.3151,2.497,63.66
6/17/2015 9:59,7.791,0.4,100,236.4092,679.4769,2.458,66.68
6/17/2015 10:59,8.29,0.2,99.9,243.6677,679.4136,2.72,65.87
6/17/2015 11:59,8.31,0,99,188.166,679.1772,2.741,64.99
6/17/2015 12:59,9.69,0,93.7,399.8521,678.3551,3.499,61.17
6/17/2015 13:59,9.44,0.1,93.7,215.8141,677.6813,3.594,60.43
6/17/2015 14:59,9.79,0,89.5,272.8937,677.1424,2.788,60.53
6/17/2015 15:59,9.93,0,90,173.0286,676.8209,2.623,60.47
6/17/2015 16:59,8.92,0,93.1,77.64884,676.8279,2.877,62
6/17/2015 17:59,8.26,0.3,95.7,19.42556,677.2264,2.038,66.06
6/17/2015 18:59,7.585,0.1,100,1.098432,677.6279,1.463,93.8
6/17/2015 19:59,7.477,0,100,0,678.0074,2.031,80.4
6/17/2015 20:59,7.223,0,99.5,0,678.4192,1.935,76.13
6/17/2015 21:59,6.485,0,99.8,0,678.7942,1.287,95
6/17/2015 22:59,6.661,0,99.5,0,678.7601,1.292,99.3
6/17/2015 23:59,6.642,0,100,0,678.6783,1.069,84.6
6/18/2015 0:59,6.853,0,98.2,0,678.5873,1.631,83.8
6/18/2015 1:59,6.92,0,96.1,0,678.1544,1.577,73.37
6/18/2015 2:59,6.534,0,99.5,0,677.6896,1.375,89.5
6/18/2015 3:59,6.414,0,99.3,0,677.5523,1.564,81.3
6/18/2015 4:59,6.235,0,99.3,0,677.5828,1.56,84.5
6/18/2015 5:59,6.118,0,97.1,0,678.0121,1.706,84.8
6/18/2015 6:59,5.791,0,98.3,4.391812,678.2216,1.113,111
6/18/2015 7:59,6.571,0,95.6,54.66739,678.7655,1.079,81.2
6/18/2015 8:59,7.838,0,91.2,123.5534,679.3347,1.905,61.81
6/18/2015 9:59,8.19,0,92.2,142.0518,679.5521,1.588,68.12
6/18/2015 10:59,8.84,0.1,95.8,336.423,679.3555,1.841,71.4
6/18/2015 11:59,10.25,0,86.9,1255.914,679.0409,2.086,68.96
6/18/2015 12:59,10.23,0,84.5,263.7054,678.3213,2.987,63.81
6/18/2015 13:59,10.12,0,89.4,313.0314,677.6279,2.778,62.27
6/18/2015 14:59,10.89,0.1,82.1,320.7518,677.1087,3.199,58.56
6/18/2015 15:59,10.19,0,82.7,254.5758,676.6813,3.012,60.74
6/18/2015 16:59,9.16,0,84.8,90.14898,676.6785,2.826,60.69
6/18/2015 17:59,7.628,0.2,99,18.43338,676.9792,2.134,75.57
6/18/2015 18:59,7.638,0,99.6,1.532527,677.2621,2.047,81
6/18/2015 19:59,7.801,0,97.8,0,677.7717,2.362,73.02
6/18/2015 20:59,7.804,0,96,0,678.4811,2.361,68.32
6/18/2015 21:59,7.665,0,94.7,0,678.7823,2.504,69.3
6/18/2015 22:59,7.403,0,96.3,0,678.8899,2.505,68.78
6/18/2015 23:59,7.226,0,97.3,0,678.7258,2.198,73.97
6/19/2015 0:59,6.806,1,99.8,0,678.0741,3.283,64.62
6/19/2015 1:59,6.716,0.4,100,0,677.6931,3.343,68.15
6/19/2015 2:59,6.534,2,100,0,677.3176,3.298,65.87
6/19/2015 3:59,6.538,1.1,100,0,677.0547,2.896,71.89
6/19/2015 4:59,6.516,1.7,100,0,677.0496,3.147,73.65
6/19/2015 5:59,6.1,0.1,99.8,0,677.457,2.994,69.94
6/19/2015 6:59,5.677,0.4,99.9,6.05467,677.63,3.143,68.08
6/19/2015 7:59,5.322,0.1,99.6,29.94873,678.3536,3.422,66.99
6/19/2015 8:59,5.452,0,96.8,84.14658,679.0652,3.35,65.65
6/19/2015 9:59,6.113,0,92.6,186.0645,679.3928,3.075,70.71
6/19/2015 10:59,6.541,0,90,218.2032,679.4136,3.49,64.27
6/19/2015 11:59,7.073,0,88,238.9034,679.0867,3.032,70.02
6/19/2015 12:59,7.421,0,87.4,326.9639,678.7245,3.036,67.6
6/19/2015 13:59,8.47,0,81,308.3621,677.964,3.326,61.54
6/19/2015 14:59,7.495,0,89.1,169.4627,677.3568,3.415,62.57
6/19/2015 15:59,7.362,0,90.3,142.4395,677.0004,3.188,62.2
6/19/2015 16:59,7.067,0,92.9,88.25042,676.9598,2.792,64.82
6/19/2015 17:59,6.398,0.1,98.7,26.92668,677.0557,2.557,63.84
6/19/2015 18:59,6.088,0.3,100,1.091985,677.5614,3.714,60.16
6/19/2015 19:59,6.013,0.1,100,0,678.1861,3.575,61.75
6/19/2015 20:59,6.104,0.6,100,0,678.6766,3.638,60.81
6/19/2015 21:59,6.017,0.5,100,0,679.2693,2.983,68.52
6/19/2015 22:59,5.812,0.3,100,0,679.2383,3.559,62.67
6/19/2015 23:59,5.482,0.8,100,0,679.1865,3.949,62.07
6/20/2015 0:59,5.398,0.4,100,0,678.8835,3.045,67.24
6/20/2015 1:59,5.539,0.2,100,0,678.5884,2.866,66.96
6/20/2015 2:59,5.406,0.3,100,0,678.187,2.511,66.95
6/20/2015 3:59,5.287,0.4,100,0,677.986,2.336,70.26
6/20/2015 4:59,4.907,0,100,0,678.1125,2.281,71.14
6/20/2015 5:59,5.023,0.1,100,0,678.071,1.633,101.2
6/20/2015 6:59,5.457,0.1,100,10.04505,678.1857,2.159,81.7
6/20/2015 7:59,6.029,0.2,100,79.92059,678.4935,2.131,69.83
6/20/2015 8:59,6.624,0.6,100,154.2892,679.0475,2.94,62.53
6/20/2015 9:59,6.961,0.8,100,179.9558,679.2601,3.005,61.71
6/20/2015 10:59,6.985,0.8,100,180.2361,679.2708,2.675,63.01
6/20/2015 11:59,7.551,0.4,100,278.6132,678.891,2.475,60.45
6/20/2015 12:59,7.761,1.1,99.9,320.2484,678.5067,3.682,58.89
6/20/2015 13:59,7.772,0.2,99.9,204.7688,678.0779,2.981,56.84
6/20/2015 14:59,7.728,0.3,99.8,195.3282,677.7445,2.379,58.37
6/20/2015 15:59,7.115,0.3,100,121.3139,677.8022,2.383,56.63
6/20/2015 16:59,6.776,0.1,99.9,60.07421,677.7678,2.045,61.57
6/20/2015 17:59,6.082,0.3,100,9.159001,678.0603,1.967,62.54
6/20/2015 18:59,5.453,0.5,100,0.5376237,678.6225,2.091,65.29
6/20/2015 19:59,4.98,0.7,100,0,679.1533,2.47,64.71
6/20/2015 20:59,4.212,0.1,100,0,679.9623,0.796,181.1
6/20/2015 21:59,3.703,0,100,0,680.1577,0.707,257.7
6/20/2015 22:59,3.631,0,100,0,680.1489,0.718,196.2
6/20/2015 23:59,3.707,0,100,0,680.0629,0.658,177.5
6/21/2015 0:59,3.808,0,98.9,0,679.8311,0.978,293.8
6/21/2015 1:59,3.775,0,100,0,679.5132,0.559,190.2
6/21/2015 2:59,3.406,0,100,0,679.168,0.509,139.6
6/21/2015 3:59,3.449,0.1,100,0,679.0379,0.446,142
6/21/2015 4:59,3.714,0,100,0,678.8784,0.499,212.4
6/21/2015 5:59,4.134,0.3,100,0,678.9519,0.95,84.2
6/21/2015 6:59,4.386,0.2,100,3.635337,679.3648,1.698,106.6
6/21/2015 7:59,4.822,0.1,100,20.1207,679.6934,2.451,73.23
6/21/2015 8:59,4.893,0.4,100,38.97521,680.1719,2.595,65.86
6/21/2015 9:59,4.986,0,100,71.48522,680.3392,2.576,64.25
6/21/2015 10:59,5.197,0.1,99.7,81.66635,680.2283,2.603,58.89
6/21/2015 11:59,5.413,0,99.8,119.51,679.9243,2.768,61.53
6/21/2015 12:59,6.149,0,96.8,176.4475,679.6022,2.79,59.5
6/21/2015 13:59,6.073,0,96,135.1606,679.2462,2.653,60.02
6/21/2015 14:59,6.269,0,93.2,155.9611,678.8428,2.58,59.79
6/21/2015 15:59,6.089,0,92.7,92.66586,678.65,2.429,62.51
6/21/2015 16:59,6.013,0,92.6,64.99556,678.5545,2.285,59.12
6/21/2015 17:59,5.627,0,96.5,10.72851,678.679,2.169,63.22
6/21/2015 18:59,4.988,0,99.9,0.591109,679.035,1.972,71.07
6/21/2015 19:59,4.496,0.1,98.4,0,679.4969,1.852,71.81
6/21/2015 20:59,4.371,0,99.4,0,679.8785,1.327,101.4
6/21/2015 21:59,4.654,0,99,0,680.1798,1.117,103.2
6/21/2015 22:59,5.213,0,99,0,680.1584,1.281,104.2
6/21/2015 23:59,5.328,0,99.8,0,680.1296,1.393,93.5
6/22/2015 0:59,5.507,0,99.6,0,679.9693,1.594,81.4
6/22/2015 1:59,5.58,0,98.4,0,679.8046,1.423,90.3
6/22/2015 2:59,5.508,0,98.3,0,679.5647,1.231,93.8
6/22/2015 3:59,5.437,0,98.9,0,679.4918,1.291,96.2
6/22/2015 4:59,5.357,0,99.5,0,679.5951,1.037,109.4
6/22/2015 5:59,5.159,0,100,0,679.7142,0.817,123.3
6/22/2015 6:59,5.266,0,99.9,14.62046,679.8129,0.61,126.8
6/22/2015 7:59,6.143,0,97.5,71.4409,680.0637,1.173,97.9
6/22/2015 8:59,6.513,0,97.2,142.716,680.4448,2.13,66.91
6/22/2015 9:59,7.603,0,90.4,215.1802,680.7458,2.612,59.69
6/22/2015 10:59,7.628,0,92.4,205.7077,680.7217,2.567,58.87
6/22/2015 11:59,6.746,0.2,98.8,191.7836,680.5611,2.729,61.99
6/22/2015 12:59,7.51,0,96.4,199.4988,680.2995,1.946,62.3
6/22/2015 13:59,8.1,0,91.8,208.2097,679.7678,2.359,58.15
6/22/2015 14:59,8.47,0,87.9,213.7397,679.2702,2.449,57.03
6/22/2015 15:59,8.48,0,87.1,167.5123,679.0322,2.398,54.9
6/22/2015 16:59,8.52,0,89.1,134.3648,678.885,2.259,62.32
6/22/2015 17:59,7.736,0,91.2,52.36934,678.9576,2.068,61.83
6/22/2015 18:59,6.83,0,94.2,2.734923,679.2935,1.426,80.8
6/22/2015 19:59,6.534,0,93.7,0,679.8235,1.505,79.9
6/22/2015 20:59,6.3,0,94.7,0,680.3522,1.565,82.4
6/22/2015 21:59,6.011,0,96.5,0,680.6796,1.31,92
6/22/2015 22:59,5.755,0,96.4,0,680.9509,0.492,117.2
6/22/2015 23:59,5.089,0,95.9,0,681.023,0.914,99.5
6/23/2015 0:59,4.91,0,94.8,0,680.9078,0.558,99.3
6/23/2015 1:59,4.595,0,95.5,0,680.4655,0.311,111.8
6/23/2015 2:59,4.488,0,96.4,0,680.0878,0.259,115.8
6/23/2015 3:59,4.325,0,96,0,679.8156,0.389,168.5
6/23/2015 4:59,4.396,0,97.2,0,679.8751,0.836,84.2
6/23/2015 5:59,4.551,0,96.3,0,680.0761,0.958,112.8
6/23/2015 6:59,4.433,0,95.3,5.407314,680.2559,0.919,106.3
6/23/2015 7:59,4.638,0,94.1,35.2214,680.7339,1.82,76.04
6/23/2015 8:59,4.995,0,92.2,96.60113,681.2841,1.594,71.09
6/23/2015 9:59,5.461,0,88.4,130.9856,681.2567,2.352,58.87
6/23/2015 10:59,5.24,0,90.4,151.4284,681.2747,2.186,62.1
6/23/2015 11:59,5.131,0,93.8,180.0205,681.1445,1.964,68.88
6/23/2015 12:59,5.401,0,94.1,156.1119,680.5289,1.539,78.18
6/23/2015 13:59,5.473,0.1,96.8,171.9455,679.9765,1.551,69.89
6/23/2015 14:59,4.865,0.2,100,89.59479,679.4681,1.387,80.9
6/23/2015 15:59,4.984,0.4,100,90.95248,679.1768,1.569,94
6/23/2015 16:59,5.035,0.3,100,64.10017,678.9999,1.487,74.7
6/23/2015 17:59,4.246,0.5,100,25.94935,679.3103,2.211,66.03
6/23/2015 18:59,3.501,0.1,100,0.8778114,679.7922,1.175,102.3
6/23/2015 19:59,3.127,0.1,100,0,680.2166,0.526,126.9
6/23/2015 20:59,3.133,0.1,100,0,680.7277,1.049,247.1
6/23/2015 21:59,3.611,0.3,100,0,680.8253,0.603,178.6
6/23/2015 22:59,4.311,0.3,100,0,680.8873,1.053,76.38
6/23/2015 23:59,4.007,0.2,100,0,681.071,1.085,80.4
6/24/2015 0:59,4.014,0.1,100,0,680.7318,0.878,60.76
6/24/2015 1:59,4.243,0.1,100,0,680.2061,1.111,97
6/24/2015 2:59,4.483,0.2,100,0,679.66,0.702,95.3
6/24/2015 3:59,4.514,0.1,100,0,679.2579,0.891,70.93
6/24/2015 4:59,4.663,0.1,100,0,679.2112,0.953,81.3
6/24/2015 5:59,4.762,0.3,100,0,679.4451,0.662,67.72
6/24/2015 6:59,4.805,0.4,100,6.198108,679.7538,0.851,64.01
6/24/2015 7:59,4.949,0.7,100,38.96333,680.3037,0.859,71.56
6/24/2015 8:59,5.762,0.5,100,76.01671,680.5901,1.488,91.9
6/24/2015 9:59,6.239,0.5,100,128.1315,680.7491,3.141,67.09
6/24/2015 10:59,6.708,0.8,100,182.2149,680.4412,3.137,63.51
6/24/2015 11:59,6.667,1.5,100,186.6618,680.0964,3.841,57.92
6/24/2015 12:59,6.524,0.6,100,147.7652,679.5341,3.829,60.07
6/24/2015 13:59,6.656,0.4,100,114.8829,678.9433,3.654,63.33
6/24/2015 14:59,6.701,0.3,100,106.6831,678.3771,3.63,66.84
6/24/2015 15:59,7.164,0,99,139.5641,678.0631,3.115,69.5
6/24/2015 16:59,7.062,0.2,99.5,61.60965,677.9567,2.935,66.17
6/24/2015 17:59,6.759,0.3,100,25.91253,678.0455,3.4,65.79
6/24/2015 18:59,6.616,1.4,100,1.880499,678.2905,3.36,62.27
6/24/2015 19:59,6.438,1.2,100,0,678.8761,3.351,62.23
6/24/2015 20:59,6.463,0.4,100,0,679.293,3.064,62.98
6/24/2015 21:59,6.516,0.2,100,0,679.4803,3.371,62.67
6/24/2015 22:59,6.554,0.8,100,0,679.4435,3.027,63.97
6/24/2015 23:59,6.569,1,100,0,679.2285,3.761,61.07
6/25/2015 0:59,6.665,0.9,100,0,678.912,3.609,63.56
6/25/2015 1:59,6.651,1.4,100,0,678.5502,3.472,60.79
6/25/2015 2:59,6.52,0.9,100,0,678.3261,3.769,61.37
6/25/2015 3:59,6.45,1.6,100,0,678.3234,2.953,71.62
6/25/2015 4:59,6.432,1,100,0,678.5318,3.32,67.21
6/25/2015 5:59,6.359,0.4,100,0,678.7903,2.68,65.81
6/25/2015 6:59,6.266,1.3,100,7.069537,678.956,3.045,65.04
6/25/2015 7:59,6.55,0.5,100,46.6614,679.5596,3.648,61.66
6/25/2015 8:59,6.745,0.1,100,78.92974,680.1191,3.199,64.05
6/25/2015 9:59,7.085,0.1,99.9,130.5862,680.3185,3.492,62.88
6/25/2015 10:59,7.433,0.2,99.7,181.6247,680.0955,3.253,63.69
6/25/2015 11:59,7.637,0.1,99.6,186.7018,679.7913,3.988,60.14
6/25/2015 12:59,7.691,0.8,99.7,188.0589,679.5041,3.54,61.67
6/25/2015 13:59,7.645,0.5,99.8,206.0498,678.9724,3.373,59.72
6/25/2015 14:59,7.51,0.5,98.9,133.7273,678.3407,3.182,61.39
6/25/2015 15:59,7.22,0,99,123.451,678.0913,3.554,59.16
6/25/2015 16:59,6.792,0.1,99.9,82.44971,678.36,2.773,63.59
6/25/2015 17:59,6.611,0.1,99.8,25.0208,678.5993,2.536,60.46
6/25/2015 18:59,6.047,0.1,100,1.048432,679.0118,2.76,63.28
6/25/2015 19:59,5.845,0,99.8,0,679.5942,2.901,63.36
6/25/2015 20:59,5.74,0.4,100,0,679.8186,2.644,66.89
6/25/2015 21:59,5.958,0.3,100,0,679.9057,2.384,74.58
6/25/2015 22:59,6.093,0.2,100,0,679.7614,2.411,70.88
6/25/2015 23:59,6.036,0.3,100,0,679.5883,2.017,72.8
6/26/2015 0:59,6.088,0.5,100,0,679.1397,2.719,68.68
6/26/2015 1:59,6.152,1.2,100,0,678.629,2.796,65.26
6/26/2015 2:59,6.144,0.3,100,0,678.3348,3.257,60.58
6/26/2015 3:59,6.083,0.4,100,0,678.3256,2.789,63.49
6/26/2015 4:59,5.956,0.6,100,0,678.3679,2.703,67.78
6/26/2015 5:59,5.866,0.4,100,0,678.8153,2.588,66.02
6/26/2015 6:59,5.879,0,100,5.707108,679.178,2.16,69.76
6/26/2015 7:59,6.129,0.1,100,42.15878,679.5722,2.322,69.75
6/26/2015 8:59,6.8,0.1,100,125.5226,680.1256,2.488,66.02
6/26/2015 9:59,7.395,0.3,99.5,205.4313,680.1925,2.837,62.74
6/26/2015 10:59,7.544,0.8,100,272.0413,680.0338,3.64,60.76
6/26/2015 11:59,7.106,0.2,99.6,219.5034,679.8546,3.994,62.05
6/26/2015 12:59,6.63,0.4,99.5,183.9029,679.5148,3.313,60.45
6/26/2015 13:59,6.127,0.6,100,145.2901,679.1452,3.618,60.17
6/26/2015 14:59,6.071,0.1,100,176.6682,678.6656,3.398,63.13
6/26/2015 15:59,6.103,0.3,100,159.592,678.5115,3.499,62.63
6/26/2015 16:59,6.053,0.1,100,78.5775,678.7334,2.33,71.68
6/26/2015 17:59,5.725,0,100,17.87945,679.0534,2.177,72.2
6/26/2015 18:59,5.548,0,100,0.7161196,679.4474,1.913,73.14
6/26/2015 19:59,5.563,0,100,0,679.752,1.92,79
6/26/2015 20:59,5.777,0.1,100,0,680.1348,2.204,71.83
6/26/2015 21:59,5.607,0.7,100,0,680.3835,2.746,68.04
6/26/2015 22:59,5.47,0.6,100,0,680.6092,2.475,66.31
6/26/2015 23:59,5.52,0.3,100,0,680.6459,2.255,70.6
6/27/2015 0:59,5.625,1.3,100,0,680.3368,2.748,68.75
6/27/2015 1:59,5.446,0.7,100,0,679.904,2.774,69.85
6/27/2015 2:59,5.201,0.2,100,0,679.5562,2.358,71.1
6/27/2015 3:59,4.938,0.1,100,0,679.2281,2.345,66.77
6/27/2015 4:59,4.841,1.1,100,0,679.227,2.703,69.45
6/27/2015 5:59,4.424,0.4,100,0,679.7075,2.369,68.04
6/27/2015 6:59,4.318,0,99.8,3.67717,680.0244,1.932,81.4
6/27/2015 7:59,4.123,0,99.8,23.2412,680.7225,2.298,74.69
6/27/2015 8:59,4.454,0,98.1,77.45922,681.348,2.535,74.42
6/27/2015 9:59,5.16,0,94.8,170.5734,681.4242,2.97,65.85
6/27/2015 10:59,5.278,0,95.2,169.0347,681.5653,3.133,66.91
6/27/2015 11:59,5.721,0,93.1,190.9021,681.4341,3.239,61.03
6/27/2015 12:59,6.421,0,91.9,269.2956,680.9768,3.359,59.52
6/27/2015 13:59,6.756,0,90.4,238.834,680.3766,3.491,60.67
6/27/2015 14:59,7.315,0,88.4,241.5995,679.6777,2.768,64.72
6/27/2015 15:59,7.467,0,88.1,168.4631,679.1204,2.392,63.17
6/27/2015 16:59,7.091,0,89.4,101.1079,678.888,2.29,63.11
6/27/2015 17:59,6.576,0,92.7,33.5987,678.9612,2.263,68.87
6/27/2015 18:59,5.878,0,96.5,1.775131,679.2551,1.933,70.17
6/27/2015 19:59,5.579,0,98.6,0,679.7355,1.886,78.16
6/27/2015 20:59,5.649,0,97.8,0,679.9857,1.897,80.5
6/27/2015 21:59,5.627,0,98.1,0,679.9832,1.621,85.7
6/27/2015 22:59,5.5,0.4,100,0,679.8961,2.175,75.45
6/27/2015 23:59,5.31,0.7,100,0,679.8412,2.302,71.1
6/28/2015 0:59,5.247,0.2,100,0,679.4818,2.067,75.55
6/28/2015 1:59,5.242,0,100,0,679.1304,2.02,78.23
6/28/2015 2:59,5.126,0,100,0,678.6122,1.224,90.4
6/28/2015 3:59,5.062,0.3,100,0,678.3644,1.632,78.46
6/28/2015 4:59,5.144,0,100,0,678.4761,1.802,73.33
6/28/2015 5:59,5.203,0.2,100,0,678.6324,1.654,86.3
6/28/2015 6:59,5.314,0.4,100,4.33935,679.054,2.314,71.35
6/28/2015 7:59,5.555,0.3,100,37.71497,679.7753,2.432,70.09
6/28/2015 8:59,6.185,0,99.5,98.65592,680.2895,2.126,71.97
6/28/2015 9:59,6.482,0.4,99.8,144.5382,680.4594,2.182,66.88
6/28/2015 10:59,7.524,0,94.5,221.9634,680.3476,2.473,69.55
6/28/2015 11:59,7.419,0.1,96.2,110.3674,680.0307,2.157,66.94
6/28/2015 12:59,7.46,0.5,98.4,248.4827,679.6863,2.418,66.59
6/28/2015 13:59,8.2,0.1,94.7,328.4759,679.1759,2.749,59.09
6/28/2015 14:59,8.14,0,93.2,256.7067,678.6722,2.487,66.33
6/28/2015 15:59,7.143,0,96,126.5712,678.3072,2.435,63.2
6/28/2015 16:59,7.109,0,93.9,103.7762,678.2794,2.442,62.86
6/28/2015 17:59,6.387,0.1,97.4,29.0027,678.337,2.48,65.28
6/28/2015 18:59,5.513,0.1,100,1.414127,678.7719,2.325,64.68
6/28/2015 19:59,5.152,0.1,100,0,679.2477,2.297,60.54
6/28/2015 20:59,4.728,0,100,0,679.5644,2.219,62.66
6/28/2015 21:59,4.279,0.2,100,0,679.8834,1.766,60.42
6/28/2015 22:59,4.086,0.1,100,0,680.1436,1.35,84
6/28/2015 23:59,4.007,0,100,0,680.149,0.508,77.17
6/29/2015 0:59,3.929,0.1,100,0,679.7802,0.339,76.25
6/29/2015 1:59,4.133,0.1,100,0,679.4008,0.355,107.1
6/29/2015 2:59,4.556,0.1,100,0,678.7341,0.658,94
6/29/2015 3:59,5.055,0.3,100,0,678.3531,1.135,89.8
6/29/2015 4:59,5.09,0.2,100,0,678.3033,1.489,104.2
6/29/2015 5:59,5.138,0.1,100,0,678.3883,1.536,98.3
6/29/2015 6:59,5.235,0.1,100,3.453587,678.7107,1.316,88.7
6/29/2015 7:59,5.537,0.1,100,32.15869,679.127,1.969,75.4
6/29/2015 8:59,6.072,0.1,100,99.90833,679.6569,2.242,68.89
6/29/2015 9:59,6.93,0,100,222.8168,679.8298,2.363,64.21
6/29/2015 10:59,7.389,0.1,100,280.5082,679.7568,2.549,61.48
6/29/2015 11:59,7.742,0.1,99.9,261.3964,679.4942,2.231,63.54
6/29/2015 12:59,8.12,0,98.3,232.1114,679.3339,1.905,77.55
6/29/2015 13:59,9.17,0,92.2,273.7937,678.8438,2.07,66.03
6/29/2015 14:59,10.28,0,86.5,306.1458,678.3007,1.89,65.44
6/29/2015 15:59,10.01,0,86.1,202.1438,677.8799,1.932,60.15
6/29/2015 16:59,9.2,0,88.8,121.3806,677.934,2.165,58.51
6/29/2015 17:59,8.43,0,93,44.21867,678.1755,1.811,60.62
6/29/2015 18:59,7.468,0,99,2.016965,678.6732,1.632,70.04
6/29/2015 19:59,6.95,0,99.8,0,679.0938,1.181,90.8
6/29/2015 20:59,6.751,0,100,0,679.5057,1.108,102
6/29/2015 21:59,6.533,0,100,0,679.9661,0.77,98.2
6/29/2015 22:59,6.161,0,100,0,680.086,0.307,95.5
6/29/2015 23:59,5.364,0,100,0,680.0208,0.329,186.3
6/30/2015 0:59,5.407,0,99.6,0,679.8559,0.669,289
6/30/2015 1:59,5.176,0,99.4,0,679.5214,1.083,267.3
6/30/2015 2:59,4.636,0,99.4,0,678.9299,1.512,266.6
6/30/2015 3:59,4.105,0,99.9,0,678.7245,1.349,269.1
6/30/2015 4:59,4.058,0,98.8,0,678.6321,2.156,259.3
6/30/2015 5:59,4.188,0,98.2,0,678.8284,2.046,268.3
6/30/2015 6:59,4.716,0,97.8,6.324245,679.2779,1.543,270.6
6/30/2015 7:59,6.084,0,95.2,86.96075,679.7561,0.679,268.5
6/30/2015 8:59,9.44,0,83,384.9247,680.0614,0.835,134.5
6/30/2015 9:59,11.36,0,74.76,561.9855,680.2793,1.744,85.3
6/30/2015 10:59,11.97,0,74.49,471.9026,679.9903,2.18,66.62
6/30/2015 11:59,10.81,0,79.62,250.2969,679.7966,2.406,60.64
6/30/2015 12:59,10.74,0,80.4,245.4286,679.4978,2.054,59.47
6/30/2015 13:59,11.89,0,75.09,447.5785,679.0425,2.597,61.14
6/30/2015 14:59,12.57,0,71.33,456.9403,678.4014,2.603,63.98
6/30/2015 15:59,13.17,0,67.6,465.8037,677.9263,2.136,58.9
6/30/2015 16:59,12.74,0,73.19,355.9279,677.7755,2.182,60.93
6/30/2015 17:59,9.94,0,87.8,45.89707,678.0179,1.149,82.2
6/30/2015 18:59,7.322,0,96.9,2.512206,678.3107,0.583,232.8
6/30/2015 19:59,6.728,0,97.3,0,678.895,0.286,176.6
6/30/2015 20:59,7.328,0,97.6,0,679.6508,0.615,124.5
6/30/2015 21:59,7.411,0,98.4,0,680.0541,0.135,192.2
6/30/2015 22:59,7.541,0,97.9,0,680.0601,0.076,226.8
6/30/2015 23:59,7.426,0,98.1,0,680.1363,0.414,101
7/1/2015 0:59,6.837,0,99.1,0,679.9305,0.111,188.8
7/1/2015 1:59,6.984,0,98.7,0,679.5515,0.284,136
7/1/2015 2:59,7.032,0,98.8,0,679.1323,0.301,114.7
7/1/2015 3:59,6.655,0,99.6,0,678.8202,0.504,169.1
7/1/2015 4:59,6.207,0,99.7,0,678.6245,0.272,159.3
7/1/2015 5:59,6.342,0,99.5,0,678.9407,0.214,202.1
7/1/2015 6:59,6.238,0,99.6,8.492743,679.3374,0.562,86.2
7/1/2015 7:59,7.45,0,94.8,64.01526,679.8187,1.061,76.44
7/1/2015 8:59,11.47,0,77.62,502.729,680.3497,1.571,82.9
7/1/2015 9:59,12.5,0,70.37,525.5573,680.6084,1.796,79.76
7/1/2015 10:59,13.6,0,66.62,676.1474,680.4814,2.069,79.89
7/1/2015 11:59,13.2,0,67.37,576.2076,680.0428,2.38,69.35
7/1/2015 12:59,13.29,0,66.6,462.7604,679.5646,2.414,64.03
7/1/2015 13:59,12.52,0,71,409.5318,679.2514,2.414,60.85
7/1/2015 14:59,12.67,0,69.52,381.0148,678.5723,2.175,62.37
7/1/2015 15:59,12.52,0,69.15,385.3997,678.0541,2.201,64.06
7/1/2015 16:59,10.33,0,81,94.91938,678.0475,1.734,64.71
7/1/2015 17:59,9.56,0,85.1,40.32531,678.0479,1.545,65.71
7/1/2015 18:59,8.22,0,92.8,3.293928,678.3094,0.648,132
7/1/2015 19:59,7.134,0,97.2,0,678.8187,0.162,197.2
7/1/2015 20:59,7.312,0,96,0,679.334,0.234,193.8
7/1/2015 21:59,7.382,0,95.1,0,679.5395,0.405,253.2
7/1/2015 22:59,7.189,0,97.7,0,679.682,0.594,144.7
7/1/2015 23:59,6.949,0,98,0,679.7299,1.165,212.3
7/2/2015 0:59,7.012,0,97.2,0,679.4294,0.299,173.7
