fecha,temp.Tixan_ETAPA,precip.Tixan_ETAPA,hum.Tixan_ETAPA,rad.Tixan_ETAPA,pres.Tixan_ETAPA,vviento.Tixan_ETAPA,dviento.Tixan_ETAPA
6/16/2015 11:59,16.11,0,68.11,223.9949,740.0387,2.039,51.64
6/16/2015 12:59,16.4,0,67.01,391.4948,739.8559,2.129,78.65
6/16/2015 13:59,17.28,0,61.32,499.9977,739.0228,2.773,63.77
6/16/2015 14:59,17.54,0,59.52,327.9525,738.2031,2.426,84.6
6/16/2015 15:59,17.5,0,58.97,425.7933,737.6005,2.293,67.56
6/16/2015 16:59,17.19,0,58.11,170.2853,737.2562,2.05,64.05
6/16/2015 17:59,15.99,0,61.55,35.17845,737.3285,2.044,56.23
6/16/2015 18:59,14.42,0,70.88,1.599574,737.7455,1.113,131
6/16/2015 19:59,12.95,0,79.41,0,738.4073,0.652,244.7
6/16/2015 20:59,12.07,0,81.8,0,738.9241,0.767,293.4
6/16/2015 21:59,11.67,0,82.8,0,739.3411,0.793,307
6/16/2015 22:59,12.19,0,81,0,739.701,0.897,275.6
6/16/2015 23:59,12.34,0,82.5,0,739.6611,0.429,259.2
6/17/2015 0:59,11.62,0.2,90.9,0,739.5664,0.523,242.5
6/17/2015 1:59,11.25,1.3,95.6,0,739.1886,0.713,258.4
6/17/2015 2:59,11.14,0.2,96.8,0,738.5686,0.604,244.6
6/17/2015 3:59,11.04,0,97.1,0,738.5015,0.581,246.1
6/17/2015 4:59,10.97,0.1,97.2,0,738.5228,0.523,142.2
6/17/2015 5:59,10.84,0.1,95.8,0,738.5775,0.543,271
6/17/2015 6:59,10.63,0.1,99.4,7.435126,738.9504,0.203,192.3
6/17/2015 7:59,12.05,0.2,96.2,126.8125,739.6013,0.751,92.9
6/17/2015 8:59,13.66,0,86.7,198.189,740.1774,1.42,55.39
6/17/2015 9:59,14.61,0,80.1,281.7434,740.2354,1.618,108.6
6/17/2015 10:59,15.16,0,75.05,285.1646,740.1153,1.388,183.5
6/17/2015 11:59,16.06,0,72.83,420.0475,739.7514,1.773,86.6
6/17/2015 12:59,16.25,0,70.89,274.9431,739.0602,2.262,56.18
6/17/2015 13:59,17,0,67.87,577.381,738.1427,2.582,56
6/17/2015 14:59,17.37,0,65.34,364.2004,737.2451,2.447,59.8
6/17/2015 15:59,16.57,0,66.65,196.0006,736.9537,1.879,99.3
6/17/2015 16:59,16.04,0,65.99,160.6592,737.1051,2.585,53.46
6/17/2015 17:59,15.09,0,70.86,70.77229,737.5196,2.39,45.18
6/17/2015 18:59,13.86,0,76.6,2.543034,737.9351,1.997,35.97
6/17/2015 19:59,13.31,0,78.9,0,738.5444,1.676,47
6/17/2015 20:59,11.98,0,84.4,0,739.0374,1.252,130.1
6/17/2015 21:59,11.37,0,85.6,0,739.3258,0.895,235.7
6/17/2015 22:59,11.3,0,85.7,0,739.233,1.015,278.6
6/17/2015 23:59,11.09,0,86.4,0,739.17,0.572,252.9
6/18/2015 0:59,12.03,0,82.2,0,739.2144,1.879,74.32
6/18/2015 1:59,11.49,0,84.4,0,738.7584,0.88,159.7
6/18/2015 2:59,11.59,0,84.5,0,738.3018,0.935,119.1
6/18/2015 3:59,10.74,0,88.3,0,738.2342,0.712,223.6
6/18/2015 4:59,10.66,0,88.6,0,738.3435,0.758,255.1
6/18/2015 5:59,11.15,0,84.8,0,738.7045,0.754,219.9
6/18/2015 6:59,10.49,0,86.1,9.354463,738.7555,0.684,271.2
6/18/2015 7:59,12.11,0,79.59,78.33703,739.4044,0.556,190.1
6/18/2015 8:59,14.44,0,72.3,279.3046,740.0237,1.497,55.42
6/18/2015 9:59,15.41,0,68.2,422.2931,740.1885,2.351,53.91
6/18/2015 10:59,16.54,0,64.24,583.0432,739.8964,2.636,49.2
6/18/2015 11:59,17.29,0,61.68,668.6087,739.4274,2.487,53.33
6/18/2015 12:59,17.91,0,60.99,628.0143,738.6531,2.774,56
6/18/2015 13:59,17.01,0,65.35,499.2413,738.0162,3.66,49.19
6/18/2015 14:59,17.07,0,63.03,444.9873,737.5644,3.364,46.67
6/18/2015 15:59,17.29,0,60.26,445.0179,736.899,2.617,50.35
6/18/2015 16:59,17.04,0,55.43,180.7053,736.8392,2.064,73.42
6/18/2015 17:59,15.15,0,67.06,30.71503,737.2194,2.283,53.74
6/18/2015 18:59,13.39,0.1,82.2,0.8784302,737.8159,1.362,61.52
6/18/2015 19:59,12.57,0.1,88.5,0,738.373,0.709,125
6/18/2015 20:59,12.48,0,85.5,0,738.9813,1.459,143.4
6/18/2015 21:59,12.7,0,82.7,0,739.3386,1.404,140.2
6/18/2015 22:59,12.61,0,82.7,0,739.4726,1.322,185.8
6/18/2015 23:59,12.24,0,85.7,0,739.4174,1.711,92.4
6/19/2015 0:59,11.97,0,87.8,0,738.861,0.865,218.3
6/19/2015 1:59,11.73,0.3,90.8,0,738.4464,0.641,206
6/19/2015 2:59,11.1,0.5,96.9,0,738.194,0.498,271.3
6/19/2015 3:59,10.94,0.7,96.6,0,737.9981,0.927,266.2
6/19/2015 4:59,10.63,0.5,98.9,0,738.1495,0.508,230.1
6/19/2015 5:59,10.55,1.7,96.5,0,738.7172,1.916,101.4
6/19/2015 6:59,10.77,0,89.2,8.958629,739.0483,2.234,66.23
6/19/2015 7:59,11.12,0,88.3,67.92507,739.8551,1.434,57.38
6/19/2015 8:59,12.78,0,78.89,250.267,740.4792,1.627,86.1
6/19/2015 9:59,14.07,0,69.8,551.8838,740.7347,2.34,52.22
6/19/2015 10:59,14.51,0,63.67,501.6072,740.7123,3.195,57.45
6/19/2015 11:59,15.06,0,60.26,570.1345,740.1625,2.954,69.48
6/19/2015 12:59,15.12,0,58.92,406.2759,739.6528,3.499,68.15
6/19/2015 13:59,15.26,0,59.8,375.1322,738.9063,2.772,74.87
6/19/2015 14:59,15.12,0,62.31,373.916,738.1634,3.243,44.21
6/19/2015 15:59,14.48,0,65.16,148.904,737.8231,2.796,63.39
6/19/2015 16:59,13.92,0,66.51,124.5463,737.8015,2.535,54.47
6/19/2015 17:59,12.82,0,73.72,45.55204,738.066,2.229,51.15
6/19/2015 18:59,12.25,0,78.2,1.777677,738.6371,1.365,54.01
6/19/2015 19:59,11.94,0,82.3,0,739.2323,1.201,94.3
6/19/2015 20:59,11.8,0,84.6,0,739.937,0.512,108.7
6/19/2015 21:59,11.03,0.1,89.7,0,740.6442,0.516,159.5
6/19/2015 22:59,10.8,0,90,0,740.6992,1.083,128.7
6/19/2015 23:59,10.54,0,89.6,0,740.6152,1.044,229.8
6/20/2015 0:59,10.35,0,89.1,0,739.9695,0.815,290.6
6/20/2015 1:59,10.25,0.1,91.5,0,739.7963,0.427,213.3
6/20/2015 2:59,10.15,0,91.7,0,739.2679,0.995,227.3
6/20/2015 3:59,9.61,0.8,97.1,0,739.4056,1.163,155.2
6/20/2015 4:59,9.83,0,94,0,739.1491,0.757,271.9
6/20/2015 5:59,9.85,0,92.6,0,739.0511,0.767,209.2
6/20/2015 6:59,9.92,0,93.6,15.36529,739.2208,0.22,215
6/20/2015 7:59,10.86,0,93.9,109.6053,739.6649,0.358,104.3
6/20/2015 8:59,11.96,0,89.6,177.6649,740.4188,0.839,80.4
6/20/2015 9:59,12.57,0.1,90.7,225.132,740.5997,1.472,112.9
6/20/2015 10:59,13.26,0.1,85.9,291.9957,740.4061,1.492,81.6
6/20/2015 11:59,15.19,0,79.65,695.1718,739.9173,2.45,57.63
6/20/2015 12:59,15.48,0,73.68,426.1452,739.5256,2.403,60.59
6/20/2015 13:59,15.12,0,72.01,309.2694,738.9935,2.588,54.17
6/20/2015 14:59,14.21,0,71.69,192.169,738.6376,2.613,68.93
6/20/2015 15:59,14.38,0,73.8,207.8625,738.4263,2.291,66.74
6/20/2015 16:59,13.11,0,77.26,74.16691,738.6129,2.815,37.68
6/20/2015 17:59,11.93,0,79.73,15.08002,739.072,2.43,40.97
6/20/2015 18:59,10.76,0.2,87.8,0.4812968,739.7758,1.56,62.17
6/20/2015 19:59,9.76,0.1,95.8,0,740.4055,0.669,230.7
6/20/2015 20:59,9.89,0,89.5,0,740.8554,1.112,142.4
6/20/2015 21:59,10,0,85.3,0,741.1084,0.712,276.4
6/20/2015 22:59,9.81,0,83.9,0,741.0605,0.593,255.3
6/20/2015 23:59,9.73,0,81.8,0,740.9631,0.537,276.8
6/21/2015 0:59,9.58,0,83.2,0,740.7103,0.321,265
6/21/2015 1:59,9.54,0,82,0,740.4429,0.553,266.4
6/21/2015 2:59,9.4,0,82.7,0,740.3119,0.351,190.4
6/21/2015 3:59,9.28,0,82.6,0,740.286,0.745,117.7
6/21/2015 4:59,9.05,0,79.67,0,740.0623,1.184,49.64
6/21/2015 5:59,8.8,0,81.4,0,740.3618,0.512,113.6
6/21/2015 6:59,8.74,0,84.4,5.98583,740.7337,0.266,144.1
6/21/2015 7:59,8.76,0,86.4,22.93145,741.2386,0.292,166.6
6/21/2015 8:59,9.03,0,86,57.5549,741.6412,0.313,156.2
6/21/2015 9:59,10.14,0,83.3,160.649,741.6808,0.606,109.8
6/21/2015 10:59,10.75,0,82.7,113.9752,741.6094,0.622,127.7
6/21/2015 11:59,12.26,0,78.46,186.0949,741.338,0.854,91.4
6/21/2015 12:59,12.88,0,72.66,200.8978,740.9728,1.325,53.63
6/21/2015 13:59,12.97,0,72.74,159.353,740.4994,1.116,103.4
6/21/2015 14:59,13.01,0,70.52,146.583,740.0298,1.275,53.18
6/21/2015 15:59,13.08,0,69.63,114.6424,739.6859,1.433,46.33
6/21/2015 16:59,13.01,0,66.83,76.39159,739.5055,1.74,37.62
6/21/2015 17:59,12.52,0,69.6,19.24514,739.6959,1.34,57.53
6/21/2015 18:59,11.73,0,75.36,1.019987,740.1403,1.041,96.9
6/21/2015 19:59,11.37,0,73.15,0,740.4818,1.078,171.4
6/21/2015 20:59,10.98,0,74.53,0,740.8392,0.515,297.7
6/21/2015 21:59,10.74,0,74.81,0,741.119,0.855,270.1
6/21/2015 22:59,10.81,0,75.73,0,741.0754,0.892,268
6/21/2015 23:59,10.77,0,80,0,741.1532,0.869,196
6/22/2015 0:59,10.8,0,82.1,0,740.9291,0.857,245.6
6/22/2015 1:59,10.75,0,83.2,0,740.6692,0.487,262.2
6/22/2015 2:59,10.05,0,86.7,0,740.4772,0.335,218.3
6/22/2015 3:59,9.82,0,87.4,0,740.3331,0.452,206.6
6/22/2015 4:59,9.77,0,89.5,0,740.3716,0.311,234.7
6/22/2015 5:59,10.4,0,85,0,740.431,0.629,195.4
6/22/2015 6:59,10.17,0,87.2,13.92853,740.6415,0.268,217.3
6/22/2015 7:59,10.51,0,87.7,76.54691,741.1418,0.478,163.8
6/22/2015 8:59,12.72,0,80,209.8261,741.4504,1.534,147.2
6/22/2015 9:59,15.03,0,67.56,387.6234,741.7188,2.221,63.58
6/22/2015 10:59,14.8,0,68.23,387.8455,741.7944,2.318,56.99
6/22/2015 11:59,15.08,0,67.2,499.1763,741.507,2.593,50.94
6/22/2015 12:59,15.61,0,63.3,419.3859,741.1108,2.612,63.16
6/22/2015 13:59,15.57,0,63.26,326.8492,740.5121,2.158,93
6/22/2015 14:59,15.27,0,64.8,203.6029,739.9091,1.383,87.2
6/22/2015 15:59,15.51,0,63.61,220.248,739.4838,2.232,51.33
6/22/2015 16:59,15.08,0,64.48,153.7835,739.404,2.694,33.95
6/22/2015 17:59,14.03,0,65.73,56.0717,739.4471,2.986,30.64
6/22/2015 18:59,12.99,0,69.44,3.450722,739.8483,2.283,60.89
6/22/2015 19:59,12.7,0,70.58,0,740.5078,2.474,36.09
6/22/2015 20:59,12.35,0,73.38,0,741.1005,1.9,31.28
6/22/2015 21:59,12.21,0,73.37,0,741.5663,2.114,34.37
6/22/2015 22:59,11.88,0,73.44,0,741.8411,1.537,36.52
6/22/2015 23:59,11.32,0,76.06,0,742.0695,0.87,45.49
6/23/2015 0:59,10.7,0,79.65,0,741.9816,0.277,148.5
6/23/2015 1:59,10.55,0,78.47,0,741.5974,0.512,96.5
6/23/2015 2:59,10.29,0,77.34,0,741.1506,1.404,89.8
6/23/2015 3:59,10.15,0,72.17,0,740.8658,1.755,52.66
6/23/2015 4:59,9.64,0,77.09,0,741.0068,0.721,181.5
6/23/2015 5:59,10.04,0,74.75,0,741.2794,1.313,51.18
6/23/2015 6:59,10.08,0,72.36,11.63465,741.4541,1.142,77.01
6/23/2015 7:59,10.13,0,73.38,38.9568,742.0857,1.88,75.39
6/23/2015 8:59,11.01,0,67.57,92.32695,742.5909,1.818,69.16
6/23/2015 9:59,11.49,0,65.97,124.4082,742.7917,1.532,50.99
6/23/2015 10:59,11.97,0,64.68,200.9877,742.7798,1.746,64.92
6/23/2015 11:59,12.37,0,64.39,267.9142,742.4991,2.328,55.72
6/23/2015 12:59,12.76,0,64.19,250.7349,741.8173,2.023,78.08
6/23/2015 13:59,11.74,0,69.64,156.2619,741.2851,2.242,58.63
6/23/2015 14:59,11.37,0,74.05,136.0444,740.619,1.896,117
6/23/2015 15:59,10.91,0,75.16,77.80605,740.4442,1.617,50.66
6/23/2015 16:59,9.55,0,87.7,51.84756,740.4601,1.115,84.9
6/23/2015 17:59,9.45,0,86.1,19.26202,740.6826,1.293,252.1
6/23/2015 18:59,9.65,0,80.1,0.8789373,740.8046,0.971,156
6/23/2015 19:59,9.43,0,85.9,0,741.4055,0.587,158.5
6/23/2015 20:59,9.06,0,91,0,741.9955,0.318,152.5
6/23/2015 21:59,8.39,0,90.8,0,742.2885,0.44,229.8
6/23/2015 22:59,8,0.1,96,0,742.5211,0.203,193.8
6/23/2015 23:59,8.08,0,97.1,0,742.5479,0.346,170.8
6/24/2015 0:59,8.23,0,96.9,0,742.0129,0.264,170.4
6/24/2015 1:59,7.746,0.1,99.5,0,741.6152,0.18,153.7
6/24/2015 2:59,7.731,0.2,100,0,740.8993,0.295,177.5
6/24/2015 3:59,7.596,0,100,0,740.5593,0.343,167.4
6/24/2015 4:59,7.477,0.3,100,0,740.5938,0.288,145.1
6/24/2015 5:59,7.576,0.1,100,0,740.8942,0.207,193.2
6/24/2015 6:59,7.915,0.1,100,6.833807,741.2443,0.264,184.6
6/24/2015 7:59,8.54,0.2,98.8,59.91484,741.5829,0.428,184.4
6/24/2015 8:59,9.33,0,94.9,112.9725,741.8869,0.662,129.3
6/24/2015 9:59,10.27,0,94,191.9157,742.1786,0.575,103.2
6/24/2015 10:59,12.19,0,90.6,288.7992,741.8536,1.481,72.94
6/24/2015 11:59,12.41,0.2,90.8,266.7104,741.6186,1.691,64.58
6/24/2015 12:59,12.89,0,85.9,266.7137,741.0065,1.646,57.7
6/24/2015 13:59,13.49,0,83.1,298.8419,740.2439,1.678,75.34
6/24/2015 14:59,13.67,0,81.5,300.3332,739.6768,2.465,60.76
6/24/2015 15:59,13.86,0,76.36,187.3896,739.1638,3.895,40.81
6/24/2015 16:59,12.93,0,81.1,92.44524,739.139,2.523,45.14
6/24/2015 17:59,12.68,0,82.6,25.57933,739.1378,2.329,49.92
6/24/2015 18:59,11.92,0,87.5,1.337299,739.6,1.836,115.1
6/24/2015 19:59,11.31,0.1,92.6,0,740.1102,1.152,221.2
6/24/2015 20:59,11.21,0,91.6,0,740.3157,1.632,203.9
6/24/2015 21:59,11.36,0,89.6,0,740.5187,1.205,217.5
6/24/2015 22:59,11.78,0,87.5,0,740.5216,1.242,189.1
6/24/2015 23:59,11.08,0,93.3,0,740.3901,1.236,260.3
6/25/2015 0:59,10.95,0.3,94.8,0,740.0763,1.142,273.6
6/25/2015 1:59,10.63,0.3,97.8,0,739.7427,0.888,281.4
6/25/2015 2:59,10.96,0.1,95.1,0,739.2823,0.973,297.1
6/25/2015 3:59,10.99,0.1,94.4,0,739.1864,0.994,239.5
6/25/2015 4:59,10.61,0.1,94.6,0,739.3142,1.004,280.9
6/25/2015 5:59,10.78,0.7,94.6,0,739.7667,0.763,245.5
6/25/2015 6:59,10.4,0.2,97.4,6.52798,740.1377,0.727,248.5
6/25/2015 7:59,11.74,0,92.6,106.7663,740.698,1.057,239.9
6/25/2015 8:59,13.04,0,85.4,153.8352,741.2731,1.434,61.2
6/25/2015 9:59,14.61,0,78.21,369.5099,741.4623,1.562,88.4
6/25/2015 10:59,14.81,0,77.61,361.5836,741.1583,1.684,71.43
6/25/2015 11:59,14.62,0.1,81.5,383.7202,740.9161,1.584,87.5
6/25/2015 12:59,15.1,0,76.57,285.9307,740.4688,1.788,78.73
6/25/2015 13:59,13.75,0.3,86,236.2422,740.002,1.458,74.83
6/25/2015 14:59,14.4,0,77.76,188.062,739.2593,1.958,45.18
6/25/2015 15:59,13.78,0,78.78,141.6588,738.9951,1.893,91.9
6/25/2015 16:59,12.29,0,89,74.91438,739.1937,1.798,73.69
6/25/2015 17:59,12.27,0,87.1,41.34254,739.5154,1.299,116.8
6/25/2015 18:59,12.12,0,83.6,1.781064,739.9368,1.387,136.8
6/25/2015 19:59,12.03,0,82.2,0,740.551,1.034,157.3
6/25/2015 20:59,11.62,0,84.3,0,740.7838,1.046,243.5
6/25/2015 21:59,11.55,0,84,0,740.9244,1.449,210
6/25/2015 22:59,10.39,0.5,96,0,741.031,0.461,209.2
6/25/2015 23:59,10.23,0.3,98.3,0,740.693,0.602,260
6/26/2015 0:59,10.17,0.3,98.7,0,740.2751,0.845,289.7
6/26/2015 1:59,10.29,0,97.8,0,739.8597,0.902,251.7
6/26/2015 2:59,10.21,0.2,98,0,739.5175,0.611,268.3
6/26/2015 3:59,10.14,0.5,98.6,0,739.4209,0.248,204
6/26/2015 4:59,9.98,0.1,100,0,739.4856,0.628,274.2
6/26/2015 5:59,10.24,0,98.1,0,739.8131,0.735,291.6
6/26/2015 6:59,10.63,0,92.5,11.35847,740.0944,1.071,211.9
6/26/2015 7:59,11.38,0,90.4,74.38962,740.6957,1.443,74.32
6/26/2015 8:59,12.62,0,87,184.62,741.2578,1.142,96
6/26/2015 9:59,13.58,0,81.7,268.0171,741.4832,1.701,63.99
6/26/2015 10:59,13.91,0,82.6,331.986,741.4083,2.633,47.22
6/26/2015 11:59,13.79,0,80.5,318.4983,741.2753,2.994,43.52
6/26/2015 12:59,13.92,0,75.17,341.1927,740.9559,3.049,45.74
6/26/2015 13:59,12.77,0,79.34,200.4043,740.6039,2.551,57.79
6/26/2015 14:59,13.08,0,76.97,232.9788,739.935,2.76,58.97
6/26/2015 15:59,12.39,0,79.35,106.3312,739.8845,2.039,56.75
6/26/2015 16:59,12.14,0,80.7,74.90617,740.027,2.053,46.34
6/26/2015 17:59,11.92,0,79.19,27.31269,740.2623,1.857,57.3
6/26/2015 18:59,11.66,0,79.66,0.5057847,740.6624,1.714,58.28
6/26/2015 19:59,11.38,0,82.3,0,740.9072,1.399,104.1
6/26/2015 20:59,11.18,0,84.9,0,741.4789,0.983,171.4
6/26/2015 21:59,10.8,0,87.4,0,741.8228,1.49,93.1
6/26/2015 22:59,10.52,0,90.8,0,742.1097,0.625,184.1
6/26/2015 23:59,10.05,0,94.7,0,741.9365,1.01,239.6
6/27/2015 0:59,10.59,0,89.9,0,741.7236,0.987,184
6/27/2015 1:59,10.77,0,87.9,0,741.3713,0.712,171.3
6/27/2015 2:59,10.46,0,89.4,0,740.9113,1.249,186.5
6/27/2015 3:59,9.93,0.4,92,0,740.7046,1.249,134.7
6/27/2015 4:59,9.32,0.2,96.6,0,740.9194,0.891,189.3
6/27/2015 5:59,9.48,0,92.1,0,741.2833,1.135,181
6/27/2015 6:59,9.59,0,86,16.92576,741.4626,1.066,231.8
6/27/2015 7:59,10.35,0,81.1,44.11691,742.1632,1.478,149.3
6/27/2015 8:59,12.08,0,74.97,236.0997,742.8376,1.688,102.2
6/27/2015 9:59,13.01,0,67.33,281.9564,743.0462,1.928,55.3
6/27/2015 10:59,13.46,0,64.69,319.0621,743.0755,2.119,63.28
6/27/2015 11:59,13.65,0,63.23,303.2295,742.8182,2.31,65.17
6/27/2015 12:59,13.75,0,64.01,260.2962,742.2467,2.43,59.51
6/27/2015 13:59,14.75,0,62.81,538.6534,741.5627,2.73,58.02
6/27/2015 14:59,14.95,0,60.71,287.4056,740.6009,2.442,65.33
6/27/2015 15:59,15.26,0,56.36,314.2214,739.9509,2.695,70.7
6/27/2015 16:59,14.93,0,57.06,232.1884,739.7035,2.951,45.66
6/27/2015 17:59,13.52,0,63.62,50.56386,739.8856,1.989,51.84
6/27/2015 18:59,12.68,0,68.12,1.620367,740.2369,1.677,59.1
6/27/2015 19:59,12.07,0,72.62,0,740.8979,1.314,89.5
6/27/2015 20:59,11.68,0,76.38,0,740.9909,1.365,111
6/27/2015 21:59,11.75,0,76.52,0,741.0728,1.207,108.6
6/27/2015 22:59,11.68,0,78.12,0,741.0217,1.344,112.2
6/27/2015 23:59,11.62,0,78.71,0,740.9998,1.14,102.6
6/28/2015 0:59,11.69,0,76.74,0,740.6485,1.837,46.24
6/28/2015 1:59,11.43,0,78.47,0,740.2291,1.446,91.4
6/28/2015 2:59,11.18,0,80.2,0,739.6661,1.475,128.8
6/28/2015 3:59,11.04,0,81.1,0,739.4775,2.025,39.98
6/28/2015 4:59,10.77,0,83.5,0,739.5726,1.4,136.7
6/28/2015 5:59,9.87,0.1,92.3,0,739.8296,1.17,183.1
6/28/2015 6:59,9.64,0.1,95,6.973895,740.33,0.956,211
6/28/2015 7:59,10.42,0,90.5,53.84616,741.0808,1.491,203.4
6/28/2015 8:59,11.46,0,87.3,130.4727,741.5468,1.799,130.1
6/28/2015 9:59,13.52,0,79.3,407.8756,741.6783,2.477,45.77
6/28/2015 10:59,14.67,0,73.1,488.6752,741.5393,2.718,48.5
6/28/2015 11:59,15.11,0,70.37,470.9713,741.0884,2.967,52.75
6/28/2015 12:59,15.38,0,68.57,448.5763,740.5922,3.282,51.81
6/28/2015 13:59,15.33,0,66.9,465.6369,740.1301,3.686,50.99
6/28/2015 14:59,14.39,0,69.2,233.198,739.7095,2.988,52.23
6/28/2015 15:59,14.17,0,69.7,221.4491,739.2845,2.659,53.1
6/28/2015 16:59,13.44,0,72.93,119.0835,739.1874,2.225,44.49
6/28/2015 17:59,12.57,0,76.9,31.58549,739.3623,2.117,41.3
6/28/2015 18:59,11.67,0,79.36,1.412485,739.9544,1.659,45.81
6/28/2015 19:59,11.06,0,81.6,0,740.486,1.662,76.44
6/28/2015 20:59,10.84,0,77.95,0,740.8577,2.25,33.57
6/28/2015 21:59,10.06,0,82.7,0,741.2959,2.037,110.7
6/28/2015 22:59,10.19,0,79.85,0,741.3761,1.138,215.8
6/28/2015 23:59,10.49,0,76.16,0,741.3047,0.94,83.2
6/29/2015 0:59,9.81,0,82.9,0,741.0068,0.859,54.29
6/29/2015 1:59,9.39,0,85.6,0,740.584,0.336,207.7
6/29/2015 2:59,9.32,0,87.8,0,739.895,0.105,151.5
6/29/2015 3:59,9.22,0,88,0,739.5862,0.351,138.1
6/29/2015 4:59,8.6,0,95.2,0,739.5107,0.252,98
6/29/2015 5:59,8.45,0,97.6,0,739.596,0.069,142.4
6/29/2015 6:59,8.55,0,97.6,7.4952,739.8335,0.446,64.3
6/29/2015 7:59,9.31,0,94.9,78.87606,740.2606,0.504,79.26
6/29/2015 8:59,10.96,0,90,192.5318,740.847,0.635,118.1
6/29/2015 9:59,12.36,0,84.7,174.5784,741.0999,0.786,73.3
6/29/2015 10:59,13.25,0,79.24,262.722,740.9706,1.336,70.33
6/29/2015 11:59,14.49,0,74.18,326.0586,740.5096,1.686,66.21
6/29/2015 12:59,14.66,0,73.83,376.9333,740.1821,2.173,53.71
6/29/2015 13:59,15.78,0,69.79,484.8666,739.5528,2.086,84.3
6/29/2015 14:59,16.69,0,66.11,496.3046,738.7766,2.118,58.85
6/29/2015 15:59,16.59,0,63.71,286.0327,738.2305,2.5,63.53
6/29/2015 16:59,15.39,0,67.66,93.47739,738.2841,2.307,56.9
6/29/2015 17:59,14.24,0,72.36,40.49847,738.6863,2.474,34.09
6/29/2015 18:59,13.23,0,77.14,1.497039,739.2678,2.104,36.54
6/29/2015 19:59,12.44,0,81.8,0,739.7953,1.452,53.07
6/29/2015 20:59,12.11,0,83.9,0,740.2411,0.808,152.4
6/29/2015 21:59,11.47,0,86.9,0,740.5916,0.399,262
6/29/2015 22:59,10.33,0,90.2,0,740.7263,0.751,304.6
6/29/2015 23:59,10.23,0,88.8,0,740.7086,0.507,282.4
6/30/2015 0:59,10.04,0,89.8,0,740.5909,0.146,283.7
6/30/2015 1:59,9.78,0,91.9,0,740.2442,0.113,281.4
6/30/2015 2:59,9.37,0,92.2,0,739.6061,0.186,284.2
6/30/2015 3:59,9.48,0,92.9,0,739.4149,0.25,234.4
6/30/2015 4:59,8.31,0,96.5,0,739.2911,0.159,285.6
6/30/2015 5:59,8.09,0,94.8,0,739.5454,0.263,269.7
6/30/2015 6:59,8.69,0,91.1,18.50687,740.0139,0.409,291.5
6/30/2015 7:59,10.1,0,88.3,104.6919,740.369,0.895,202.8
6/30/2015 8:59,12.58,0,83.2,353.6841,740.7743,0.711,136.6
6/30/2015 9:59,16.4,0,67.9,628.7712,740.8639,1.203,82.7
6/30/2015 10:59,18.35,0,55.02,725.6327,740.4882,1.634,87.7
6/30/2015 11:59,17.78,0,55.92,430.6584,740.2008,2.133,53.52
6/30/2015 12:59,17.54,0,55.91,457.1523,739.8054,2.414,69.35
6/30/2015 13:59,18.7,0,53.31,598.3997,739.2053,2.205,64.31
6/30/2015 14:59,18.75,0,51.55,419.2961,738.4127,2.71,52.85
6/30/2015 15:59,19.2,0,51.31,523.6844,737.8726,2.251,63.83
6/30/2015 16:59,17.72,0,57.42,132.9038,737.7081,2.042,68.92
6/30/2015 17:59,15.78,0,65.32,20.38846,737.8916,1.379,79.99
6/30/2015 18:59,13.84,0,75.47,2.505318,738.3094,0.162,278.7
6/30/2015 19:59,13.14,0,80,0,739.0582,0.759,236.2
6/30/2015 20:59,13.19,0,80.2,0,739.9116,0.287,245.1
6/30/2015 21:59,13.37,0,79.47,0,740.3236,0.279,292.6
6/30/2015 22:59,13.12,0,81.6,0,740.3516,0.529,183.6
6/30/2015 23:59,12.95,0,83.7,0,740.5015,0.66,117.8
7/1/2015 0:59,12.46,0,86.3,0,740.2615,0.097,223.4
7/1/2015 1:59,11.78,0,87.6,0,739.9166,0.258,286.1
7/1/2015 2:59,11.6,0,85.6,0,739.3985,0.77,285.1
7/1/2015 3:59,10.75,0,88.8,0,739.1704,0.769,267.2
7/1/2015 4:59,10.9,0,88.7,0,738.9955,0.678,306.8
7/1/2015 5:59,10.43,0,89.3,0,739.4036,0.687,296.2
7/1/2015 6:59,11.59,0,85.7,33.68118,739.8739,0.828,222.2
7/1/2015 7:59,13.15,0,80.7,107.1457,740.4482,0.68,141
7/1/2015 8:59,14.6,0,76.37,227.8959,740.9852,0.544,94.9
7/1/2015 9:59,16.43,0,67.85,401.3217,741.1044,1.042,81
7/1/2015 10:59,18.41,0,57.83,649.0889,740.8166,1.789,105.8
7/1/2015 11:59,19.41,0,49.93,807.4741,740.3226,2.895,59.8
7/1/2015 12:59,18.94,0,50.82,601.6936,739.8392,2.886,68.16
7/1/2015 13:59,18.9,0,49.1,635.147,739.479,3.347,65.69
7/1/2015 14:59,18.31,0,51.71,465.8905,738.6428,3.031,56.67
7/1/2015 15:59,18.34,0,51.75,354.7903,738.0624,2.392,88.4
7/1/2015 16:59,16.85,0,57.75,132.839,738.1075,2.282,58.2
7/1/2015 17:59,15.4,0,66.47,38.42089,738.1863,1.868,61.46
7/1/2015 18:59,13.49,0,75.1,2.316094,738.3983,0.723,209.3
7/1/2015 19:59,12.15,0,81.8,0,738.9863,0.781,295.1
7/1/2015 20:59,12.24,0,81.3,0,739.5785,0.908,274.9
7/1/2015 21:59,12.6,0,80.4,0,739.846,0.48,249.6
