fecha,temp.ucubambaETAPA,precip.ucubambaETAPA,hum.ucubambaETAPA,rad.ucubambaETAPA,pres.ucubambaETAPA,vviento.ucubambaETAPA,dviento.ucubambaETAPA
6/16/2015 14:59,20.18,0,55.04,591.7416,763.9335,2.465,95.5
6/16/2015 15:59,20.09,0,55.48,218.8331,763.1777,2.669,70.5
6/16/2015 16:59,20.49,0,53.42,161.7636,762.7681,1.936,89.4
6/16/2015 17:59,19.59,0,56.51,76.88736,762.8365,2.465,63.65
6/16/2015 18:59,17.37,0,65.6,1.467578,763.3655,0.876,70.21
6/16/2015 19:59,15.49,0,76.05,0,764.1116,0.587,112.5
6/16/2015 20:59,13.08,0,86.8,0,764.7236,0.513,154.4
6/16/2015 21:59,12.09,0,90.3,0,765.1859,0.614,184.5
6/16/2015 22:59,12.42,0,90.9,0,765.6006,0.273,192.4
6/16/2015 23:59,13.07,0,89.4,0,765.5984,0.065,174.6
6/17/2015 0:59,12.94,0.3,93,0,765.5716,0.387,127.7
6/17/2015 1:59,12.31,1.2,99.3,0,765.2131,0.141,184.8
6/17/2015 2:59,12.06,0.1,100,0,764.6168,0.004,144.1
6/17/2015 3:59,12.17,0,100,0,764.5405,0.036,124.5
6/17/2015 4:59,12.04,0.1,100,0,764.5364,0.041,111.5
6/17/2015 5:59,11.94,0,100,0,764.6312,0.019,140.6
6/17/2015 6:59,12.03,0.1,100,6.733891,765.0023,0.062,133.3
6/17/2015 7:59,13.06,0,99.7,103.0356,765.6318,0.605,127.8
6/17/2015 8:59,14.63,0,92.9,232.7463,766.1909,0.455,102.6
6/17/2015 9:59,15.65,0,86.6,357.5337,766.1875,1.041,84
6/17/2015 10:59,16.83,0,76.39,269.217,765.9693,1.019,111.3
6/17/2015 11:59,17.89,0,71.74,514.2453,765.5354,1.806,74.5
6/17/2015 12:59,18.79,0,68.64,624.5427,764.767,2.291,53.98
6/17/2015 13:59,19.83,0,64.21,681.8722,763.7433,2.551,73.35
6/17/2015 14:59,19.6,0,60.15,236.6242,762.8676,1.579,112.7
6/17/2015 15:59,19.66,0,58.13,166.0809,762.5089,1.499,132.6
6/17/2015 16:59,18.82,0,61.57,141.779,762.6355,2.436,76.77
6/17/2015 17:59,17.8,0,66.33,69.61832,763.1419,2.076,61.26
6/17/2015 18:59,16.59,0,71.57,2.410067,763.6209,1.295,70.43
6/17/2015 19:59,14.47,0,82.6,0,764.3141,0.271,131.4
6/17/2015 20:59,12.46,0,91.2,0,764.8174,0.324,176.6
6/17/2015 21:59,11.36,0,94.2,0,765.1649,0.711,191.3
6/17/2015 22:59,10.68,0,95.9,0,765.1187,0.489,179.8
6/17/2015 23:59,9.84,0,97.6,0,765.1548,0.509,190.5
6/18/2015 0:59,9.72,0,97.1,0,765.1772,0.522,189.9
6/18/2015 1:59,9.36,0,98.3,0,764.7411,0.498,185.9
6/18/2015 2:59,9.09,0,99,0,764.3076,0.446,176.8
6/18/2015 3:59,8.65,0,99.8,0,764.2126,0.378,183.2
6/18/2015 4:59,8.22,0,100,0,764.3822,0.389,182.6
6/18/2015 5:59,8.59,0,99.8,0,764.7609,0.29,190.1
6/18/2015 6:59,8.8,0,100,9.944199,764.8821,0.073,159.4
6/18/2015 7:59,10.93,0,96.7,80.05466,765.5177,0.161,144.9
6/18/2015 8:59,13.38,0,86.8,310.4392,766.0689,0.78,55.69
6/18/2015 9:59,16.36,0,72.99,340.3235,766.139,1.227,129
6/18/2015 10:59,18.32,0,63.92,646.3236,765.7264,2.053,71.42
6/18/2015 11:59,18.95,0,61.37,585.3035,765.1943,2.314,79.77
6/18/2015 12:59,20.72,0,57.45,750.5744,764.1588,2.508,102.7
6/18/2015 13:59,18.93,0.1,65.15,388.6829,763.6755,3.667,71.44
6/18/2015 14:59,18.76,0,63.68,359.1028,763.1456,3.172,69.68
6/18/2015 15:59,19.18,0,58.99,176.3535,762.3395,3.068,69.55
6/18/2015 16:59,19.41,0,53.27,98.39338,762.2783,2.711,64.95
6/18/2015 17:59,17.71,0,63.71,21.81575,762.8689,1.499,72.79
6/18/2015 18:59,16.29,0,75.31,1.047406,763.5287,1.575,58.89
6/18/2015 19:59,14.81,0,83.8,0,764.1349,0.678,92.5
6/18/2015 20:59,13.03,0,90.9,0,764.7396,0.435,162.4
6/18/2015 21:59,12.18,0,93,0,765.1702,0.646,181.6
6/18/2015 22:59,11.89,0,93.9,0,765.3053,0.537,200.1
6/18/2015 23:59,12.21,0,94.1,0,765.2349,0.416,204.1
6/19/2015 0:59,12.38,0,94.1,0,764.7841,0.444,194.6
6/19/2015 1:59,12.51,0,94.1,0,764.3857,0.07,156
6/19/2015 2:59,12.56,0.1,96.9,0,764.1464,0.19,151
6/19/2015 3:59,12.13,0.8,99.7,0,763.9944,0.017,184.5
6/19/2015 4:59,12.13,1.7,100,0,764.1524,0,128.8
6/19/2015 5:59,12.21,1.2,100,0,764.6633,0.703,86.7
6/19/2015 6:59,11.31,0,100,12.37883,765.0094,0.18,166.8
6/19/2015 7:59,11.9,0,100,67.23314,765.8259,0.052,118.8
6/19/2015 8:59,13.7,0,86.8,186.7218,766.4669,1.033,63.96
6/19/2015 9:59,14.9,0,73.54,276.9066,766.6583,1.848,51.11
6/19/2015 10:59,16.47,0,64.56,559.61,766.5748,2.324,78.39
6/19/2015 11:59,17.35,0,58.86,676.441,766.0814,2.651,64.41
6/19/2015 12:59,16.89,0,60.18,311.128,765.5482,2.236,108.6
6/19/2015 13:59,17.76,0,58.28,590.3278,764.7508,2.772,87.7
6/19/2015 14:59,17.81,0,59.9,418.8612,764.0308,1.702,110.2
6/19/2015 15:59,16.95,0,62.95,220.6692,763.6072,2.862,65.49
6/19/2015 16:59,16.75,0,64.51,168.8406,763.5748,2.927,71.76
6/19/2015 17:59,15.47,0,71.9,47.36554,763.8653,2.418,45.6
6/19/2015 18:59,14.35,0,78,1.804757,764.4725,0.834,96.9
6/19/2015 19:59,13.54,0,83.9,0,765.1932,0.036,122.4
6/19/2015 20:59,13.22,0,86.8,0,765.9525,0.186,138.8
6/19/2015 21:59,13.5,0,82.9,0,766.6515,0.933,97.9
6/19/2015 22:59,12.86,0,90.3,0,766.7221,0.812,65.1
6/19/2015 23:59,12.82,0,88.1,0,766.6049,0.938,48.97
6/20/2015 0:59,12.11,0,91,0,766.0419,0.142,162.7
6/20/2015 1:59,11.55,0,95.8,0,765.8853,0.004,140.2
6/20/2015 2:59,11.1,0,98.9,0,765.4091,0,156.8
6/20/2015 3:59,11.48,0.2,99.5,0,765.4852,0.394,100.7
6/20/2015 4:59,11.22,0,100,0,765.209,0.098,166.9
6/20/2015 5:59,10.88,0,100,0,765.1865,0.068,130.9
6/20/2015 6:59,10.26,0,100,9.026305,765.3918,0,156.6
6/20/2015 7:59,11.57,0,98.7,86.11791,765.8267,0.194,135.7
6/20/2015 8:59,13.11,0.1,92.8,171.3882,766.5403,0.67,91.6
6/20/2015 9:59,13.42,0,92.9,269.7766,766.7205,1.038,116.6
6/20/2015 10:59,14.39,0.2,88.2,361.9858,766.4584,1.096,69.12
6/20/2015 11:59,16.81,0,76.72,708.0226,765.8154,2.009,64.38
6/20/2015 12:59,17.08,0.1,75.13,294.5172,765.3125,1.275,132.3
6/20/2015 13:59,18.28,0,61.93,348.8745,764.7272,1.329,150.2
6/20/2015 14:59,17.55,0,61.15,307.5633,764.3978,2.06,107.2
6/20/2015 15:59,16.68,0,67.11,180.6685,764.2255,2.615,60.91
6/20/2015 16:59,15.59,0,72.29,51.28919,764.4983,2.415,54.97
6/20/2015 17:59,14.74,0,71.83,9.92405,765.039,1.697,51.22
6/20/2015 18:59,13.68,0,74.92,0.3495804,765.83,0.803,131.1
6/20/2015 19:59,12.77,0,84,0,766.4519,0.208,157.1
6/20/2015 20:59,12.36,0,86.5,0,766.986,0.063,160.2
6/20/2015 21:59,12.24,0,81.1,0,767.2588,0.091,104.7
6/20/2015 22:59,11.99,0,80.6,0,767.2451,0.03,104.5
6/20/2015 23:59,11.69,0,84.6,0,767.1266,0.017,153.9
6/21/2015 0:59,11.5,0,84,0,766.8865,0.057,156.3
6/21/2015 1:59,11.89,0,83.8,0,766.6426,0.815,99
6/21/2015 2:59,11.66,0,82.1,0,766.5425,0.524,75.68
6/21/2015 3:59,11.69,0,78.77,0,766.5154,1.31,39.16
6/21/2015 4:59,11.38,0,77.71,0,766.3742,1.394,47.57
6/21/2015 5:59,11.04,0,76.44,0,766.7249,0.781,77.33
6/21/2015 6:59,10.67,0,79.52,5.739085,767.1249,0.195,154.7
6/21/2015 7:59,11.15,0,79.7,23.68971,767.6009,0.823,102.3
6/21/2015 8:59,11.49,0,79.32,67.94025,767.9977,0.303,127.5
6/21/2015 9:59,12.59,0,73.67,182.5222,768.0265,0.618,100.1
6/21/2015 10:59,12.89,0,73.04,147.0474,767.8849,0.979,72.97
6/21/2015 11:59,13.68,0,71.7,184.2386,767.5109,0.771,123.8
6/21/2015 12:59,14.6,0,69.51,155.8607,767.1008,0.287,141.4
6/21/2015 13:59,15.54,0,66.44,242.6574,766.4756,1.028,109.6
6/21/2015 14:59,15.57,0,65.83,185.3593,765.9688,1.694,49.26
6/21/2015 15:59,15.93,0,63.63,174.3201,765.584,1.29,58.4
6/21/2015 16:59,16.21,0,62.25,100.1317,765.437,0.586,137.8
6/21/2015 17:59,15.22,0,63.87,19.06871,765.5848,0.209,136.3
6/21/2015 18:59,14.32,0,69.84,0.9904153,766.0757,0.22,103.4
6/21/2015 19:59,13.54,0,73.31,0,766.4738,0.203,117.9
6/21/2015 20:59,12.43,0,79.76,0,766.8946,0,181.6
6/21/2015 21:59,11.96,0,83.8,0,767.2009,0,195.9
6/21/2015 22:59,11.73,0,84.9,0,767.1918,0,189
6/21/2015 23:59,11.54,0,87.5,0,767.2695,0,192.9
6/22/2015 0:59,11.36,0,89.1,0,767.0662,0,187.6
6/22/2015 1:59,11.21,0,89.9,0,766.8269,0.001,178.3
6/22/2015 2:59,11.05,0,91,0,766.6172,0.004,192.3
6/22/2015 3:59,10.86,0,92.2,0,766.4994,0.003,189.2
6/22/2015 4:59,10.8,0,92.5,0,766.5318,0.003,179.1
6/22/2015 5:59,10.75,0,93.3,0,766.6519,0.004,177.1
6/22/2015 6:59,10.75,0,94.4,11.25285,766.8524,0.002,198.9
6/22/2015 7:59,11.78,0,90.3,75.3382,767.319,0.214,164.1
6/22/2015 8:59,13.93,0,80.2,272.563,767.617,0.547,156.4
6/22/2015 9:59,16.38,0,69.63,417.884,767.8384,1.066,69.76
6/22/2015 10:59,16.32,0,69.21,310.0731,767.8383,2.099,60.77
6/22/2015 11:59,17.24,0,64.52,500.1561,767.4737,2.114,69.64
6/22/2015 12:59,17.56,0,61.15,368.6698,767.0554,2.251,83.4
6/22/2015 13:59,17.88,0,59.16,344.512,766.4149,1.721,89.4
6/22/2015 14:59,18.02,0,59.48,310.6311,765.6744,1.768,74.92
6/22/2015 15:59,18.03,0,59.01,248.8501,765.2259,2.486,66.95
6/22/2015 16:59,17.74,0,59.95,166.6147,765.1314,2.444,67.58
6/22/2015 17:59,16.79,0,63.01,35.89328,765.2009,2.126,52.05
6/22/2015 18:59,15.53,0,65.6,2.321291,765.6882,1.253,57.31
6/22/2015 19:59,14.16,0,71.86,0,766.4459,0.389,96.7
6/22/2015 20:59,14.16,0,72.31,0,767.1092,0.614,70.33
6/22/2015 21:59,14.12,0,72.32,0,767.5893,0.734,55.97
6/22/2015 22:59,13.08,0,80.8,0,767.941,0.002,121.4
6/22/2015 23:59,12.23,0,84.5,0,768.2078,0.009,132.7
6/23/2015 0:59,11.08,0,86.7,0,768.1123,0.378,162.7
6/23/2015 1:59,10.23,0,88.1,0,767.7587,0.428,169
6/23/2015 2:59,10.45,0,87,0,767.3103,0.184,166.1
6/23/2015 3:59,10.35,0,87.3,0,767.0231,0.04,153.5
6/23/2015 4:59,9.69,0,88.5,0,767.2044,0.179,158.4
6/23/2015 5:59,9.89,0,89.1,0,767.4865,0.198,183.1
6/23/2015 6:59,9.99,0,89.2,9.052679,767.6669,0.079,162.9
6/23/2015 7:59,11.23,0,85,46.86799,768.318,0.092,96.6
6/23/2015 8:59,12.83,0,73.01,125.31,768.8699,0.381,90.1
6/23/2015 9:59,13.68,0,63.33,153.1829,768.9972,1.27,58.06
6/23/2015 10:59,14.57,0,62.02,277.0992,768.9147,1.551,109.4
6/23/2015 11:59,15.14,0,59.13,477.2867,768.639,2.328,70.09
6/23/2015 12:59,15.07,0,59.44,365.8506,767.9795,2.305,80.4
6/23/2015 13:59,14.56,0,62.63,238.9309,767.3539,2.491,59.42
6/23/2015 14:59,14.07,0,65.73,157.3588,766.7678,1.781,56.11
6/23/2015 15:59,13.01,0,73.38,80.64533,766.6644,1.574,64.96
6/23/2015 16:59,11.73,0,82.7,57.96576,766.7227,1.211,58.6
6/23/2015 17:59,11.51,0,84.8,28.23573,766.9669,0.356,122.1
6/23/2015 18:59,11.31,0,86.6,1.417587,767.1467,0.186,138
6/23/2015 19:59,11.44,0,87.9,0,767.6784,0.965,67.18
6/23/2015 20:59,11.43,0,86.1,0,768.2581,1.014,57.25
6/23/2015 21:59,10.89,0,86,0,768.6903,0.377,95.2
6/23/2015 22:59,10.11,0,90.7,0,769.0041,0.189,144.4
6/23/2015 23:59,9.98,0,92.8,0,769.0553,0.323,119.6
6/24/2015 0:59,9.69,0,96.4,0,768.5829,0.535,97.9
6/24/2015 1:59,9.43,0,98.5,0,768.1088,0.698,76.02
6/24/2015 2:59,9.32,0.1,99.2,0,767.4081,0.581,80
6/24/2015 3:59,9.31,0.1,99.6,0,767.0203,0.448,108.1
6/24/2015 4:59,9.33,0.2,100,0,767.0477,0.386,172.6
6/24/2015 5:59,9.25,0.1,100,0,767.3242,0.02,127.3
6/24/2015 6:59,9.24,0,100,6.767365,767.6826,0.079,124.9
6/24/2015 7:59,10.1,0,97.5,88.7372,768.0134,0.121,130.4
6/24/2015 8:59,10.95,0,94.7,128.2159,768.3153,1.099,49.6
6/24/2015 9:59,11.05,0,92.8,180.4864,768.5338,0.922,82.7
6/24/2015 10:59,11.92,0.1,92.9,253.9867,768.1918,0.893,75.36
6/24/2015 11:59,12.72,0.1,95.5,295.7589,767.793,1.368,75.69
6/24/2015 12:59,13.96,0,87.5,310.7942,767.0323,1.73,39.26
6/24/2015 13:59,14.94,0,80.5,305.4486,766.171,1.434,64.01
6/24/2015 14:59,16.29,0,75.71,424.1391,765.4641,1.961,75.47
6/24/2015 15:59,16.39,0,73.17,251.4647,764.9294,2.611,79.53
6/24/2015 16:59,15.45,0,77.75,107.7312,764.8953,2.461,68.6
6/24/2015 17:59,15.18,0,79.08,47.12248,764.975,1.522,56
6/24/2015 18:59,14.41,0,83,1.637927,765.4589,1.344,49.78
6/24/2015 19:59,13.86,0,86.7,0,766.0693,1.009,39.54
6/24/2015 20:59,12.91,0,92.4,0,766.3308,0.1,134.3
6/24/2015 21:59,12.34,0,95.4,0,766.5132,0,184.7
6/24/2015 22:59,12.23,0,98,0,766.538,0.001,133.8
6/24/2015 23:59,12,0.1,99.7,0,766.4188,0.001,154.1
6/25/2015 0:59,11.94,0.3,100,0,766.0904,0,120.3
6/25/2015 1:59,11.81,0.2,100,0,765.7661,0,171.7
6/25/2015 2:59,11.63,0.1,100,0,765.2804,0.04,173.9
6/25/2015 3:59,11.59,0,100,0,765.1947,0.123,153.3
6/25/2015 4:59,11.29,0.1,100,0,765.359,0.009,157
6/25/2015 5:59,11.24,1.1,100,0,765.8479,0.013,127.1
6/25/2015 6:59,11.56,0.1,100,7.143899,766.2173,0.061,168.1
6/25/2015 7:59,12.39,0.1,100,77.08731,766.8038,0.008,190.2
6/25/2015 8:59,13.69,0,96.7,165.853,767.3201,0.135,161.3
6/25/2015 9:59,15.59,0,84.3,379.7282,767.4289,0.789,61.39
6/25/2015 10:59,15.9,0,81.4,360.0873,767.1351,1.495,55.97
6/25/2015 11:59,16.03,0,82.8,509.1545,766.7381,2.089,53.83
6/25/2015 12:59,17.11,0,74.44,403.4914,766.2427,2.678,55.89
6/25/2015 13:59,16.55,0,76.39,438.0529,765.7956,1.878,82.1
6/25/2015 14:59,17.84,0,66.62,371.6507,765.0284,1.603,132
6/25/2015 15:59,16.18,0.1,75.98,214.0861,764.8846,1.434,120
6/25/2015 16:59,14.93,0,83.6,118.1894,765.0746,1.858,53.79
6/25/2015 17:59,14.67,0,81.3,35.26129,765.4065,1.141,55.58
6/25/2015 18:59,14.25,0,83.4,1.649203,765.8411,0.408,101
6/25/2015 19:59,13.47,0,88.8,0,766.4609,0,160.9
6/25/2015 20:59,13.2,0,89.4,0,766.7498,0.009,140.8
6/25/2015 21:59,12.94,0,89.6,0,766.9911,0.13,157.1
6/25/2015 22:59,11.87,0.2,96.7,0,767.1516,0.097,140.5
6/25/2015 23:59,11.4,0.2,99.8,0,766.858,0,131.3
6/26/2015 0:59,11.31,0.1,100,0,766.4218,0,142.1
6/26/2015 1:59,11.38,0,100,0,765.9494,0,132.2
6/26/2015 2:59,11.37,0.2,100,0,765.5614,0,178.3
6/26/2015 3:59,11.28,0.2,100,0,765.5287,0,197.5
6/26/2015 4:59,11.01,0,100,0,765.5853,0,164.4
6/26/2015 5:59,11.11,0,100,0,765.874,0.073,164.7
6/26/2015 6:59,10.96,0,100,10.23123,766.1625,0.008,131.6
6/26/2015 7:59,11.79,0,100,57.31818,766.7867,0.291,116.5
6/26/2015 8:59,13.51,0.1,94.5,185.6873,767.3956,0.188,153.3
6/26/2015 9:59,14.59,0,88.5,274.0346,767.5615,0.153,204.9
6/26/2015 10:59,15.44,0.1,85.2,375.9055,767.3737,1.186,87.3
6/26/2015 11:59,16.16,0,78.97,459.7594,767.1663,2.374,68.62
6/26/2015 12:59,16.25,0,70.08,253.429,766.8777,1.89,105.3
6/26/2015 13:59,15.71,0,72.77,348.3359,766.4652,2.296,87.6
6/26/2015 14:59,15.77,0,71.46,256.9244,765.8557,1.761,111.4
6/26/2015 15:59,14.86,0,76.27,135.705,765.8484,0.918,126.8
6/26/2015 16:59,14.8,0,76.06,118.0087,765.9546,2.084,48.88
6/26/2015 17:59,14.66,0,75.56,31.35316,766.153,1.18,82.8
6/26/2015 18:59,14.32,0,74.83,1.167143,766.5421,0.737,74.76
6/26/2015 19:59,12.99,0,83.4,0,766.8695,0.073,161.7
6/26/2015 20:59,13.6,0,78.18,0,767.4971,1.004,65.48
6/26/2015 21:59,13.04,0,82.8,0,767.9254,0.306,89.6
6/26/2015 22:59,12.75,0,86.2,0,768.1708,0.401,113.8
6/26/2015 23:59,12.25,0,88.8,0,768.0786,0.345,114
6/27/2015 0:59,11.64,0,92.4,0,767.8558,0,170.7
6/27/2015 1:59,11.36,0,95,0,767.4616,0.007,159.9
6/27/2015 2:59,11.19,0,96.1,0,767.0292,0.058,157
6/27/2015 3:59,11.42,0,96.4,0,766.7687,0.177,102.7
6/27/2015 4:59,11.56,0,94,0,767.0241,0.221,138.7
6/27/2015 5:59,11.06,0,94,0,767.4193,0.062,157.4
6/27/2015 6:59,9.55,0,98.6,12.4928,767.593,0.074,164.9
6/27/2015 7:59,10.46,0,95.1,87.90353,768.3251,0.094,168.7
6/27/2015 8:59,14.58,0,71.85,463.6096,769.0001,1.264,55.56
6/27/2015 9:59,16.05,0,61.66,513.3585,769.1924,2.3,57.67
6/27/2015 10:59,16.24,0,60.06,514.6043,769.1079,2.628,58.35
6/27/2015 11:59,16.28,0,59.85,437.8757,768.8004,2.803,65.58
6/27/2015 12:59,16.42,0,59.99,354.5922,768.2079,2.921,58.59
6/27/2015 13:59,16.61,0,60.42,439.1892,767.4915,3.246,69.57
6/27/2015 14:59,17.9,0,55.57,633.7217,766.5443,2.625,85.6
6/27/2015 15:59,17.73,0,53.25,203.0879,765.8437,1.802,92
6/27/2015 16:59,17.7,0,53.09,155.0545,765.4417,2.714,62.37
6/27/2015 17:59,16.33,0,58.36,39.79649,765.6512,2.321,66.7
6/27/2015 18:59,15.47,0,61.58,1.685345,766.0857,1.287,73.98
6/27/2015 19:59,14.3,0,68.61,0,766.7778,0.571,122.8
6/27/2015 20:59,13.21,0,76.44,0,766.9008,0.129,162.6
6/27/2015 21:59,13.21,0,77.82,0,766.9757,0.006,185.8
6/27/2015 22:59,13.03,0,81.6,0,766.9666,0.021,187.5
6/27/2015 23:59,12.83,0,84.3,0,766.9305,0,179.8
6/28/2015 0:59,12.7,0,85.5,0,766.6075,0.032,183.6
6/28/2015 1:59,12.56,0,86.2,0,766.1793,0,188.8
6/28/2015 2:59,12.42,0,87.3,0,765.6388,0,177
6/28/2015 3:59,12.49,0,86.1,0,765.4525,0.043,151.4
6/28/2015 4:59,12.36,0,87.3,0,765.5884,0,132.3
6/28/2015 5:59,12.71,0,83.2,0,765.8542,0.57,66.5
6/28/2015 6:59,12.64,0,84.7,8.043266,766.4059,0.493,79.65
6/28/2015 7:59,12.68,0,86.5,56.94066,767.1727,0.049,131.7
6/28/2015 8:59,13.43,0,84.3,148.0407,767.6752,0.253,134.5
6/28/2015 9:59,15.22,0,77.15,449.3088,767.7714,1.05,103.5
6/28/2015 10:59,16.87,0,69.83,446.5977,767.4813,2.166,89.8
6/28/2015 11:59,16.9,0,68.85,471.1348,766.97,3.109,66.91
6/28/2015 12:59,18.01,0,64.51,614.6664,766.3789,3.311,76.76
6/28/2015 13:59,17.76,0,63.59,443.2643,765.9846,2.82,78.12
6/28/2015 14:59,16.79,0,66.52,396.0097,765.5894,3.395,57.94
6/28/2015 15:59,16.49,0,66.98,205.835,765.1664,2.618,57.28
6/28/2015 16:59,16.06,0,68.48,140.5141,765.0587,2.285,58.5
6/28/2015 17:59,15.36,0,70.82,38.67558,765.2621,1.973,66.51
6/28/2015 18:59,14.41,0,74.48,1.279602,765.9158,1.601,54.89
6/28/2015 19:59,13.98,0,73.91,0,766.5181,1.581,50.55
6/28/2015 20:59,13.64,0,72.49,0,766.956,1.36,72.29
6/28/2015 21:59,13.14,0,73.38,0,767.3635,1.493,51.19
6/28/2015 22:59,12.52,0,77.63,0,767.5163,0.129,133.5
6/28/2015 23:59,12.46,0,77.41,0,767.4899,0.289,67.37
6/29/2015 0:59,12.26,0,78.31,0,767.1751,0.423,77.14
6/29/2015 1:59,12.22,0,78.55,0,766.7808,0.616,91.2
6/29/2015 2:59,11.65,0,81,0,766.1205,0.116,174.5
6/29/2015 3:59,11.68,0,83.7,0,765.7902,0.892,61.59
6/29/2015 4:59,11.13,0,86.5,0,765.7857,0.288,140.1
6/29/2015 5:59,10.72,0,89.8,0,765.8994,0.462,135.9
6/29/2015 6:59,10.72,0,90.8,9.247609,766.1696,0.813,42.12
6/29/2015 7:59,11.07,0,90.4,71.17518,766.6094,1.155,45.46
6/29/2015 8:59,12.3,0,86.3,171.0968,767.0971,1.044,63.43
6/29/2015 9:59,13.4,0,81.9,193.0583,767.2854,1.04,60.15
6/29/2015 10:59,15.29,0,75.26,357.6353,767.0524,1.018,107.9
6/29/2015 11:59,16.46,0,69.87,410.2003,766.4927,1.582,73.95
6/29/2015 12:59,16.19,0,74.21,366.8832,766.1353,2.113,59.63
6/29/2015 13:59,17.01,0,69.76,320.7698,765.4694,1.934,60.1
6/29/2015 14:59,18.83,0,62.72,655.4636,764.5812,1.881,83.7
6/29/2015 15:59,19.04,0,59.74,160.9087,763.9944,2.213,89.6
6/29/2015 16:59,18.53,0,59.35,116.3479,763.9525,2.745,60.41
6/29/2015 17:59,17.54,0,63.78,61.92097,764.3655,2.527,69.63
6/29/2015 18:59,16.36,0,66.71,1.737696,765.0389,1.51,41.79
6/29/2015 19:59,15.44,0,71.83,0,765.6185,0.76,60.65
6/29/2015 20:59,14.19,0,79.08,0,766.1449,0.097,122.5
6/29/2015 21:59,12.28,0,87.2,0,766.5746,0,184.3
6/29/2015 22:59,10.46,0,91.8,0,766.8126,0.284,183
6/29/2015 23:59,9.9,0,93.3,0,766.8553,0.219,193.7
6/30/2015 0:59,9.42,0,95.4,0,766.7709,0.122,184.2
6/30/2015 1:59,9.41,0,95.3,0,766.4532,0.05,188.3
6/30/2015 2:59,9.6,0,95.5,0,765.8291,0.159,194.2
6/30/2015 3:59,9.68,0,95.9,0,765.6451,0.226,187.9
6/30/2015 4:59,8.66,0,98,0,765.553,0.114,179.3
6/30/2015 5:59,7.748,0,98.9,0,765.8536,0.186,192.5
6/30/2015 6:59,7.67,0,98.6,18.23932,766.3679,0.382,185.5
6/30/2015 7:59,9.7,0,94.7,96.34351,766.7548,0.076,179.2
6/30/2015 8:59,12.99,0,85.2,387.3883,767.042,0.772,64.72
6/30/2015 9:59,17.19,0,67.97,605.3418,767.0508,0.67,229.6
6/30/2015 10:59,19.62,0,53.53,524.5524,766.4413,1.266,131.5
6/30/2015 11:59,19.37,0,55.47,363.4344,765.973,1.824,81.8
6/30/2015 12:59,19.52,0,55.34,363.5025,765.5079,1.339,127.7
6/30/2015 13:59,21.68,0,49.14,870.5189,764.8402,2.006,105.8
6/30/2015 14:59,21.63,0,48.41,703.9247,764.0336,2.06,85.8
6/30/2015 15:59,21.27,0,49.49,252.7291,763.4255,2.26,75.58
6/30/2015 16:59,20.44,0,52.81,105.2455,763.2304,2.591,75.22
6/30/2015 17:59,19.57,0,53.79,71.41298,763.4605,1.592,95.9
6/30/2015 18:59,17.31,0,61.8,2.044271,763.9599,0.849,91.6
6/30/2015 19:59,16.11,0,69.89,0,764.7346,0.418,100.9
6/30/2015 20:59,15.56,0,76.14,0,765.6584,0.062,113.6
6/30/2015 21:59,14.67,0,81.3,0,766.1289,0.009,149.3
6/30/2015 22:59,14.63,0,82.6,0,766.2085,0,142.2
6/30/2015 23:59,15.05,0,80.7,0,766.348,0.122,114.7
7/1/2015 0:59,15.11,0,82.5,0,766.1425,0.71,58.73
7/1/2015 1:59,14.53,0,86.7,0,765.8151,1.108,51.39
7/1/2015 2:59,12.78,0,92.7,0,765.3553,0.036,135.7
7/1/2015 3:59,11.75,0,94.8,0,765.1439,0.219,180.6
7/1/2015 4:59,10.91,0,96,0,765.0038,0.498,190.2
7/1/2015 5:59,9.96,0,97.5,0,765.47,0.281,179.8
7/1/2015 6:59,9.9,0,97.6,15.58485,765.9811,0.125,189.3
7/1/2015 7:59,11.53,0,94.5,80.24854,766.5433,0.063,165.1
7/1/2015 8:59,14.48,0,84.8,267.8366,767.002,0.383,128.4
7/1/2015 9:59,19.08,0,62.48,635.5066,767.0407,1.077,204.4
7/1/2015 10:59,20.92,0,52.75,754.1635,766.6526,2.152,92.2
7/1/2015 11:59,21.43,0,48.45,713.9193,766.052,2.242,85.9
7/1/2015 12:59,22.17,0,44.39,802.8489,765.6343,2.036,111.9
7/1/2015 13:59,21.47,0,45.64,598.212,765.2357,1.963,122.2
7/1/2015 14:59,21.32,0,47.31,600.0042,764.3773,1.942,114.8
7/1/2015 15:59,20.9,0,47.49,288.2729,763.6805,2.346,87.6
7/1/2015 16:59,19.48,0,53.36,125.3015,763.78,1.448,114.6
7/1/2015 17:59,18.23,0,61.92,41.10099,763.8677,1.613,67.86
7/1/2015 18:59,15.92,0,70.96,2.628651,764.0711,0.418,123.8
7/1/2015 19:59,13.45,0,81,0,764.7518,0.477,193.5
7/1/2015 20:59,12.51,0,84.7,0,765.4269,0.587,194.6
7/1/2015 21:59,12.51,0,85.4,0,765.7224,0.333,191.5
7/1/2015 22:59,12.68,0,86.5,0,765.8518,0.255,197.7
7/1/2015 23:59,11.57,0,90.8,0,765.9716,0.459,189.3
7/2/2015 0:59,10.8,0,92.3,0,765.7407,0.363,191
7/2/2015 1:59,11.15,0,92.1,0,765.4462,0.277,196.6
7/2/2015 2:59,11.58,0,92.5,0,764.7371,0.164,178.6
7/2/2015 3:59,12.67,0,90.7,0,764.6063,0.73,104
